node,isBusStop,isMetroStation,x,y
2420,0,0,20,-24
2421,0,0,21,-24
2422,0,0,22,-24
2423,0,0,23,-24
2424,0,0,24,-24
2425,0,0,25,-24
2426,0,0,26,-24
2427,0,0,27,-24
2428,0,0,28,-24
2429,0,0,29,-24
2430,0,0,30,-24
2431,0,0,31,-24
2432,0,0,32,-24
2433,0,0,33,-24
2434,0,0,34,-24
2435,0,0,35,-24
2436,0,0,36,-24
2437,0,0,37,-24
2438,0,0,38,-24
2439,0,0,39,-24
2440,0,0,40,-24
2441,0,0,41,-24
2442,0,0,42,-24
2443,0,0,43,-24
2444,0,0,44,-24
2445,0,0,45,-24
2446,0,0,46,-24
2447,0,0,47,-24
2448,0,0,48,-24
2449,0,0,49,-24
2450,0,0,50,-24
2451,0,0,51,-24
2452,0,0,52,-24
2453,0,0,53,-24
2454,0,0,54,-24
2455,0,0,55,-24
2456,0,0,56,-24
2457,0,0,57,-24
2458,0,0,58,-24
2459,0,0,59,-24
2460,0,0,60,-24
2461,0,0,61,-24
2462,0,0,62,-24
2463,0,0,63,-24
2464,0,0,64,-24
2465,0,0,65,-24
2466,0,0,66,-24
2467,0,0,67,-24
2468,0,0,68,-24
2469,0,0,69,-24
2470,0,0,70,-24
2471,0,0,71,-24
2472,0,0,72,-24
2473,0,0,73,-24
2474,0,0,74,-24
2475,0,0,75,-24
2476,0,0,76,-24
2477,0,0,77,-24
2478,0,0,78,-24
2479,0,0,79,-24
2480,0,0,80,-24
2481,0,0,81,-24
2482,0,0,82,-24
2483,0,0,83,-24
2484,0,0,84,-24
2485,0,0,85,-24
2486,0,0,86,-24
2487,0,0,87,-24
2488,0,0,88,-24
2489,0,0,89,-24
2490,0,0,90,-24
2491,0,0,91,-24
2492,0,0,92,-24
2493,0,0,93,-24
2494,0,0,94,-24
2495,0,0,95,-24
2496,0,0,96,-24
2497,0,0,97,-24
2498,0,0,98,-24
2499,0,0,99,-24
2500,0,0,0,-25
2501,0,0,1,-25
2502,0,0,2,-25
2503,0,0,3,-25
2504,0,0,4,-25
2505,0,0,5,-25
2506,0,0,6,-25
2507,0,0,7,-25
2508,0,0,8,-25
2509,0,0,9,-25
2510,0,0,10,-25
2511,0,0,11,-25
2512,0,0,12,-25
2513,0,0,13,-25
2514,0,0,14,-25
2515,0,0,15,-25
2516,0,0,16,-25
2517,0,0,17,-25
2518,0,0,18,-25
2519,0,0,19,-25
2520,0,0,20,-25
2521,0,0,21,-25
2522,0,0,22,-25
2523,0,0,23,-25
2524,0,0,24,-25
2525,0,0,25,-25
2526,0,0,26,-25
2527,0,0,27,-25
2528,0,0,28,-25
2529,0,0,29,-25
2530,0,0,30,-25
2531,0,0,31,-25
2532,0,0,32,-25
2533,0,0,33,-25
2534,0,0,34,-25
2535,0,0,35,-25
2536,0,0,36,-25
2537,0,0,37,-25
2538,0,0,38,-25
2539,0,0,39,-25
2540,0,0,40,-25
2541,0,0,41,-25
2542,0,0,42,-25
2543,0,0,43,-25
2544,0,0,44,-25
2545,0,0,45,-25
2546,0,0,46,-25
2547,0,0,47,-25
2548,0,0,48,-25
2549,0,0,49,-25
2550,0,0,50,-25
2551,0,0,51,-25
2552,0,0,52,-25
2553,0,0,53,-25
2554,0,0,54,-25
2555,0,0,55,-25
2556,0,0,56,-25
2557,0,0,57,-25
2558,0,0,58,-25
2559,0,0,59,-25
2560,0,0,60,-25
2561,0,0,61,-25
2562,0,0,62,-25
2563,0,0,63,-25
2564,0,0,64,-25
2565,0,0,65,-25
2566,0,0,66,-25
2567,0,0,67,-25
2568,0,0,68,-25
2569,0,0,69,-25
2570,0,0,70,-25
2571,0,0,71,-25
2572,0,0,72,-25
2573,0,0,73,-25
2574,0,0,74,-25
2575,0,0,75,-25
2576,0,0,76,-25
2577,0,0,77,-25
2578,0,0,78,-25
2579,0,0,79,-25
2580,0,0,80,-25
2581,0,0,81,-25
2582,0,0,82,-25
2583,0,0,83,-25
2584,0,0,84,-25
2585,0,0,85,-25
2586,0,0,86,-25
2587,0,0,87,-25
2588,0,0,88,-25
2589,0,0,89,-25
2590,0,0,90,-25
2591,0,0,91,-25
2592,0,0,92,-25
2593,0,0,93,-25
2594,0,0,94,-25
2595,0,0,95,-25
2596,0,0,96,-25
2597,0,0,97,-25
2598,0,0,98,-25
2599,0,0,99,-25
2600,0,0,0,-26
2601,0,0,1,-26
2602,0,0,2,-26
2603,0,0,3,-26
2604,0,0,4,-26
2605,0,0,5,-26
2606,0,0,6,-26
2607,0,0,7,-26
2608,0,0,8,-26
2609,0,0,9,-26
2610,0,0,10,-26
2611,0,0,11,-26
2612,0,0,12,-26
2613,0,0,13,-26
2614,0,0,14,-26
2615,0,0,15,-26
2616,0,0,16,-26
2617,0,0,17,-26
2618,0,0,18,-26
2619,0,0,19,-26
2620,0,0,20,-26
2621,0,0,21,-26
2622,0,0,22,-26
2623,0,0,23,-26
2624,0,0,24,-26
2625,0,0,25,-26
2626,0,0,26,-26
2627,0,0,27,-26
2628,0,0,28,-26
2629,0,0,29,-26
2630,0,0,30,-26
2631,0,0,31,-26
2632,0,0,32,-26
2633,0,0,33,-26
2634,0,0,34,-26
2635,0,0,35,-26
2636,0,0,36,-26
2637,0,0,37,-26
2638,0,0,38,-26
2639,0,0,39,-26
2640,0,0,40,-26
2641,0,0,41,-26
2642,0,0,42,-26
2643,0,0,43,-26
2644,0,0,44,-26
2645,0,0,45,-26
2646,0,0,46,-26
2647,0,0,47,-26
2648,0,0,48,-26
2649,0,0,49,-26
2650,0,0,50,-26
2651,0,0,51,-26
2652,0,0,52,-26
2653,0,0,53,-26
2654,0,0,54,-26
2655,0,0,55,-26
2656,0,0,56,-26
2657,0,0,57,-26
2658,0,0,58,-26
2659,0,0,59,-26
2660,0,0,60,-26
2661,0,0,61,-26
2662,0,0,62,-26
2663,0,0,63,-26
2664,0,0,64,-26
2665,0,0,65,-26
2666,0,0,66,-26
2667,0,0,67,-26
2668,0,0,68,-26
2669,0,0,69,-26
2670,0,0,70,-26
2671,0,0,71,-26
2672,0,0,72,-26
2673,0,0,73,-26
2674,0,0,74,-26
2675,0,0,75,-26
2676,0,0,76,-26
2677,0,0,77,-26
2678,0,0,78,-26
2679,0,0,79,-26
2680,0,0,80,-26
2681,0,0,81,-26
2682,0,0,82,-26
2683,0,0,83,-26
2684,0,0,84,-26
2685,0,0,85,-26
2686,0,0,86,-26
2687,0,0,87,-26
2688,0,0,88,-26
2689,0,0,89,-26
2690,0,0,90,-26
2691,0,0,91,-26
2692,0,0,92,-26
2693,0,0,93,-26
2694,0,0,94,-26
2695,0,0,95,-26
2696,0,0,96,-26
2697,0,0,97,-26
2698,0,0,98,-26
2699,0,0,99,-26
2700,0,0,0,-27
2701,0,0,1,-27
2702,0,0,2,-27
2703,0,0,3,-27
2704,0,0,4,-27
2705,0,0,5,-27
2706,0,0,6,-27
2707,0,0,7,-27
2708,0,0,8,-27
2709,0,0,9,-27
2710,0,0,10,-27
2711,0,0,11,-27
2712,0,0,12,-27
2713,0,0,13,-27
2714,0,0,14,-27
2715,0,0,15,-27
2716,0,0,16,-27
2717,0,0,17,-27
2718,0,0,18,-27
2719,0,0,19,-27
2720,0,0,20,-27
2721,0,0,21,-27
2722,0,0,22,-27
2723,0,0,23,-27
2724,0,0,24,-27
2725,0,0,25,-27
2726,0,0,26,-27
2727,0,0,27,-27
2728,0,0,28,-27
2729,0,0,29,-27
2730,0,0,30,-27
2731,0,0,31,-27
2732,0,0,32,-27
2733,0,0,33,-27
2734,0,0,34,-27
2735,0,0,35,-27
2736,0,0,36,-27
2737,0,0,37,-27
2738,0,0,38,-27
2739,0,0,39,-27
2740,0,0,40,-27
2741,0,0,41,-27
2742,0,0,42,-27
2743,0,0,43,-27
2744,0,0,44,-27
2745,0,0,45,-27
2746,0,0,46,-27
2747,0,0,47,-27
2748,0,0,48,-27
2749,0,0,49,-27
2750,0,0,50,-27
2751,0,0,51,-27
2752,0,0,52,-27
2753,0,0,53,-27
2754,0,0,54,-27
2755,0,0,55,-27
2756,0,0,56,-27
2757,0,0,57,-27
2758,0,0,58,-27
2759,0,0,59,-27
2760,0,0,60,-27
2761,0,0,61,-27
2762,0,0,62,-27
2763,0,0,63,-27
2764,0,0,64,-27
2765,0,0,65,-27
2766,0,0,66,-27
2767,0,0,67,-27
2768,0,0,68,-27
2769,0,0,69,-27
2770,0,0,70,-27
2771,0,0,71,-27
2772,0,0,72,-27
2773,0,0,73,-27
2774,0,0,74,-27
2775,0,0,75,-27
2776,0,0,76,-27
2777,0,0,77,-27
2778,0,0,78,-27
2779,0,0,79,-27
2780,0,0,80,-27
2781,0,0,81,-27
2782,0,0,82,-27
2783,0,0,83,-27
2784,0,0,84,-27
2785,0,0,85,-27
2786,0,0,86,-27
2787,0,0,87,-27
2788,0,0,88,-27
2789,0,0,89,-27
2790,0,0,90,-27
2791,0,0,91,-27
2792,0,0,92,-27
2793,0,0,93,-27
2794,0,0,94,-27
2795,0,0,95,-27
2796,0,0,96,-27
2797,0,0,97,-27
2798,0,0,98,-27
2799,0,0,99,-27
2800,0,0,0,-28
2801,0,0,1,-28
2802,0,0,2,-28
2803,0,0,3,-28
2804,0,0,4,-28
2805,0,0,5,-28
2806,0,0,6,-28
2807,0,0,7,-28
2808,0,0,8,-28
2809,0,0,9,-28
2810,0,0,10,-28
2811,0,0,11,-28
2812,0,0,12,-28
2813,0,0,13,-28
2814,0,0,14,-28
2815,0,0,15,-28
2816,0,0,16,-28
2817,0,0,17,-28
2818,0,0,18,-28
2819,0,0,19,-28
2820,0,0,20,-28
2821,0,0,21,-28
2822,0,0,22,-28
2823,0,0,23,-28
2824,0,0,24,-28
2825,0,0,25,-28
2826,0,0,26,-28
2827,0,0,27,-28
2828,0,0,28,-28
2829,0,0,29,-28
2830,0,0,30,-28
2831,0,0,31,-28
2832,0,0,32,-28
2833,0,0,33,-28
2834,0,0,34,-28
2835,0,0,35,-28
2836,0,0,36,-28
2837,0,0,37,-28
2838,0,0,38,-28
2839,0,0,39,-28
2840,0,0,40,-28
2841,0,0,41,-28
2842,0,0,42,-28
2843,0,0,43,-28
2844,0,0,44,-28
2845,0,0,45,-28
2846,0,0,46,-28
2847,0,0,47,-28
2848,0,0,48,-28
2849,0,0,49,-28
2850,0,0,50,-28
2851,0,0,51,-28
2852,0,0,52,-28
2853,0,0,53,-28
2854,0,0,54,-28
2855,0,0,55,-28
2856,0,0,56,-28
2857,0,0,57,-28
2858,0,0,58,-28
2859,0,0,59,-28
2860,0,0,60,-28
2861,0,0,61,-28
2862,0,0,62,-28
2863,0,0,63,-28
2864,0,0,64,-28
2865,0,0,65,-28
2866,0,0,66,-28
2867,0,0,67,-28
2868,0,0,68,-28
2869,0,0,69,-28
2870,0,0,70,-28
2871,0,0,71,-28
2872,0,0,72,-28
2873,0,0,73,-28
2874,0,0,74,-28
2875,0,0,75,-28
2876,0,0,76,-28
2877,0,0,77,-28
2878,0,0,78,-28
2879,0,0,79,-28
2880,0,0,80,-28
2881,0,0,81,-28
2882,0,0,82,-28
2883,0,0,83,-28
2884,0,0,84,-28
2885,0,0,85,-28
2886,0,0,86,-28
2887,0,0,87,-28
2888,0,0,88,-28
2889,0,0,89,-28
2890,0,0,90,-28
2891,0,0,91,-28
2892,0,0,92,-28
2893,0,0,93,-28
2894,0,0,94,-28
2895,0,0,95,-28
2896,0,0,96,-28
2897,0,0,97,-28
2898,0,0,98,-28
2899,0,0,99,-28
2900,0,0,0,-29
2901,0,0,1,-29
2902,0,0,2,-29
2903,0,0,3,-29
2904,0,0,4,-29
2905,0,0,5,-29
2906,0,0,6,-29
2907,0,0,7,-29
2908,0,0,8,-29
2909,0,0,9,-29
2910,0,0,10,-29
2911,0,0,11,-29
2912,0,0,12,-29
2913,0,0,13,-29
2914,0,0,14,-29
2915,0,0,15,-29
2916,0,0,16,-29
2917,0,0,17,-29
2918,0,0,18,-29
2919,0,0,19,-29
2920,0,0,20,-29
2921,0,0,21,-29
2922,0,0,22,-29
2923,0,0,23,-29
2924,0,0,24,-29
2925,0,0,25,-29
2926,0,0,26,-29
2927,0,0,27,-29
2928,0,0,28,-29
2929,0,0,29,-29
2930,0,0,30,-29
2931,0,0,31,-29
2932,0,0,32,-29
2933,0,0,33,-29
2934,0,0,34,-29
2935,0,0,35,-29
2936,0,0,36,-29
2937,0,0,37,-29
2938,0,0,38,-29
2939,0,0,39,-29
2940,0,0,40,-29
2941,0,0,41,-29
2942,0,0,42,-29
2943,0,0,43,-29
2944,0,0,44,-29
2945,0,0,45,-29
2946,0,0,46,-29
2947,0,0,47,-29
2948,0,0,48,-29
2949,0,0,49,-29
2950,0,0,50,-29
2951,0,0,51,-29
2952,0,0,52,-29
2953,0,0,53,-29
2954,0,0,54,-29
2955,0,0,55,-29
2956,0,0,56,-29
2957,0,0,57,-29
2958,0,0,58,-29
2959,0,0,59,-29
2960,0,0,60,-29
2961,0,0,61,-29
2962,0,0,62,-29
2963,0,0,63,-29
2964,0,0,64,-29
2965,0,0,65,-29
2966,0,0,66,-29
2967,0,0,67,-29
2968,0,0,68,-29
2969,0,0,69,-29
2970,0,0,70,-29
2971,0,0,71,-29
2972,0,0,72,-29
2973,0,0,73,-29
2974,0,0,74,-29
2975,0,0,75,-29
2976,0,0,76,-29
2977,0,0,77,-29
2978,0,0,78,-29
2979,0,0,79,-29
2980,0,0,80,-29
2981,0,0,81,-29
2982,0,0,82,-29
2983,0,0,83,-29
2984,0,0,84,-29
2985,0,0,85,-29
2986,0,0,86,-29
2987,0,0,87,-29
2988,0,0,88,-29
2989,0,0,89,-29
2990,0,0,90,-29
2991,0,0,91,-29
2992,0,0,92,-29
2993,0,0,93,-29
2994,0,0,94,-29
2995,0,0,95,-29
2996,0,0,96,-29
2997,0,0,97,-29
2998,0,0,98,-29
2999,0,0,99,-29
3000,0,0,0,-30
3001,0,0,1,-30
3002,0,0,2,-30
3003,0,0,3,-30
3004,0,0,4,-30
3005,0,0,5,-30
3006,0,0,6,-30
3007,0,0,7,-30
3008,0,0,8,-30
3009,0,0,9,-30
3010,0,0,10,-30
3011,0,0,11,-30
3012,0,0,12,-30
3013,0,0,13,-30
3014,0,0,14,-30
3015,0,0,15,-30
3016,0,0,16,-30
3017,0,0,17,-30
3018,0,0,18,-30
3019,0,0,19,-30
3020,0,0,20,-30
3021,0,0,21,-30
3022,0,0,22,-30
3023,0,0,23,-30
3024,0,0,24,-30
3025,0,0,25,-30
3026,0,0,26,-30
3027,0,0,27,-30
3028,0,0,28,-30
3029,0,0,29,-30
3030,0,0,30,-30
3031,0,0,31,-30
3032,0,0,32,-30
3033,0,0,33,-30
3034,0,0,34,-30
3035,0,0,35,-30
3036,0,0,36,-30
3037,0,0,37,-30
3038,0,0,38,-30
3039,0,0,39,-30
3040,0,0,40,-30
3041,0,0,41,-30
3042,0,0,42,-30
3043,0,0,43,-30
3044,0,0,44,-30
3045,0,0,45,-30
3046,0,0,46,-30
3047,0,0,47,-30
3048,0,0,48,-30
3049,0,0,49,-30
3050,0,0,50,-30
3051,0,0,51,-30
3052,0,0,52,-30
3053,0,0,53,-30
3054,0,0,54,-30
3055,0,0,55,-30
3056,0,0,56,-30
3057,0,0,57,-30
3058,0,0,58,-30
3059,0,0,59,-30
3060,0,0,60,-30
3061,0,0,61,-30
3062,0,0,62,-30
3063,0,0,63,-30
3064,0,0,64,-30
3065,0,0,65,-30
3066,0,0,66,-30
3067,0,0,67,-30
3068,0,0,68,-30
3069,0,0,69,-30
3070,0,0,70,-30
3071,0,0,71,-30
3072,0,0,72,-30
3073,0,0,73,-30
3074,0,0,74,-30
3075,0,0,75,-30
3076,0,0,76,-30
3077,0,0,77,-30
3078,0,0,78,-30
3079,0,0,79,-30
3080,0,0,80,-30
3081,0,0,81,-30
3082,0,0,82,-30
3083,0,0,83,-30
3084,0,0,84,-30
3085,0,0,85,-30
3086,0,0,86,-30
3087,0,0,87,-30
3088,0,0,88,-30
3089,0,0,89,-30
3090,0,0,90,-30
3091,0,0,91,-30
3092,0,0,92,-30
3093,0,0,93,-30
3094,0,0,94,-30
3095,0,0,95,-30
3096,0,0,96,-30
3097,0,0,97,-30
3098,0,0,98,-30
3099,0,0,99,-30
3100,0,0,0,-31
3101,0,0,1,-31
3102,0,0,2,-31
3103,0,0,3,-31
3104,0,0,4,-31
3105,0,0,5,-31
3106,0,0,6,-31
3107,0,0,7,-31
3108,0,0,8,-31
3109,0,0,9,-31
3110,0,0,10,-31
3111,0,0,11,-31
3112,0,0,12,-31
3113,0,0,13,-31
3114,0,0,14,-31
3115,0,0,15,-31
3116,0,0,16,-31
3117,0,0,17,-31
3118,0,0,18,-31
3119,0,0,19,-31
3120,0,0,20,-31
3121,0,0,21,-31
3122,0,0,22,-31
3123,0,0,23,-31
3124,0,0,24,-31
3125,0,0,25,-31
3126,0,0,26,-31
3127,0,0,27,-31
3128,0,0,28,-31
3129,0,0,29,-31
3130,0,0,30,-31
3131,0,0,31,-31
3132,0,0,32,-31
3133,0,0,33,-31
3134,0,0,34,-31
3135,0,0,35,-31
3136,0,0,36,-31
3137,0,0,37,-31
3138,0,0,38,-31
3139,0,0,39,-31
3140,0,0,40,-31
3141,0,0,41,-31
3142,0,0,42,-31
3143,0,0,43,-31
3144,0,0,44,-31
3145,0,0,45,-31
3146,0,0,46,-31
3147,0,0,47,-31
3148,0,0,48,-31
3149,0,0,49,-31
3150,0,0,50,-31
3151,0,0,51,-31
3152,0,0,52,-31
3153,0,0,53,-31
3154,0,0,54,-31
3155,0,0,55,-31
3156,0,0,56,-31
3157,0,0,57,-31
3158,0,0,58,-31
3159,0,0,59,-31
3160,0,0,60,-31
3161,0,0,61,-31
3162,0,0,62,-31
3163,0,0,63,-31
3164,0,0,64,-31
3165,0,0,65,-31
3166,0,0,66,-31
3167,0,0,67,-31
3168,0,0,68,-31
3169,0,0,69,-31
3170,0,0,70,-31
3171,0,0,71,-31
3172,0,0,72,-31
3173,0,0,73,-31
3174,0,0,74,-31
3175,0,0,75,-31
3176,0,0,76,-31
3177,0,0,77,-31
3178,0,0,78,-31
3179,0,0,79,-31
3180,0,0,80,-31
3181,0,0,81,-31
3182,0,0,82,-31
3183,0,0,83,-31
3184,0,0,84,-31
3185,0,0,85,-31
3186,0,0,86,-31
3187,0,0,87,-31
3188,0,0,88,-31
3189,0,0,89,-31
3190,0,0,90,-31
3191,0,0,91,-31
3192,0,0,92,-31
3193,0,0,93,-31
3194,0,0,94,-31
3195,0,0,95,-31
3196,0,0,96,-31
3197,0,0,97,-31
3198,0,0,98,-31
3199,0,0,99,-31
3200,0,0,0,-32
3201,0,0,1,-32
3202,0,0,2,-32
3203,0,0,3,-32
3204,0,0,4,-32
3205,0,0,5,-32
3206,0,0,6,-32
3207,0,0,7,-32
3208,0,0,8,-32
3209,0,0,9,-32
3210,0,0,10,-32
3211,0,0,11,-32
3212,0,0,12,-32
3213,0,0,13,-32
3214,0,0,14,-32
3215,0,0,15,-32
3216,0,0,16,-32
3217,0,0,17,-32
3218,0,0,18,-32
3219,0,0,19,-32
3220,0,0,20,-32
3221,0,0,21,-32
3222,0,0,22,-32
3223,0,0,23,-32
3224,0,0,24,-32
3225,0,0,25,-32
3226,0,0,26,-32
3227,0,0,27,-32
3228,0,0,28,-32
3229,0,0,29,-32
3230,0,0,30,-32
3231,0,0,31,-32
3232,0,0,32,-32
3233,0,0,33,-32
3234,0,0,34,-32
3235,0,0,35,-32
3236,0,0,36,-32
3237,0,0,37,-32
3238,0,0,38,-32
3239,0,0,39,-32
3240,0,0,40,-32
3241,0,0,41,-32
3242,0,0,42,-32
3243,0,0,43,-32
3244,0,0,44,-32
3245,0,0,45,-32
3246,0,0,46,-32
3247,0,0,47,-32
3248,0,0,48,-32
3249,0,0,49,-32
3250,0,0,50,-32
3251,0,0,51,-32
3252,0,0,52,-32
3253,0,0,53,-32
3254,0,0,54,-32
3255,0,0,55,-32
3256,0,0,56,-32
3257,0,0,57,-32
3258,0,0,58,-32
3259,0,0,59,-32
3260,0,0,60,-32
3261,0,0,61,-32
3262,0,0,62,-32
3263,0,0,63,-32
3264,0,0,64,-32
3265,0,0,65,-32
3266,0,0,66,-32
3267,0,0,67,-32
3268,0,0,68,-32
3269,0,0,69,-32
3270,0,0,70,-32
3271,0,0,71,-32
3272,0,0,72,-32
3273,0,0,73,-32
3274,0,0,74,-32
3275,0,0,75,-32
3276,0,0,76,-32
3277,0,0,77,-32
3278,0,0,78,-32
3279,0,0,79,-32
3280,0,0,80,-32
3281,0,0,81,-32
3282,0,0,82,-32
3283,0,0,83,-32
3284,0,0,84,-32
3285,0,0,85,-32
3286,0,0,86,-32
3287,0,0,87,-32
3288,0,0,88,-32
3289,0,0,89,-32
3290,0,0,90,-32
3291,0,0,91,-32
3292,0,0,92,-32
3293,0,0,93,-32
3294,0,0,94,-32
3295,0,0,95,-32
3296,0,0,96,-32
3297,0,0,97,-32
3298,0,0,98,-32
3299,0,0,99,-32
3300,0,0,0,-33
3301,0,0,1,-33
3302,0,0,2,-33
3303,0,0,3,-33
3304,0,0,4,-33
3305,0,0,5,-33
3306,0,0,6,-33
3307,0,0,7,-33
3308,0,0,8,-33
3309,0,0,9,-33
3310,0,0,10,-33
3311,0,0,11,-33
3312,0,0,12,-33
3313,0,0,13,-33
3314,0,0,14,-33
3315,0,0,15,-33
3316,0,0,16,-33
3317,0,0,17,-33
3318,0,0,18,-33
3319,0,0,19,-33
3320,0,0,20,-33
3321,0,0,21,-33
3322,0,0,22,-33
3323,0,0,23,-33
3324,0,0,24,-33
3325,0,0,25,-33
3326,0,0,26,-33
3327,0,0,27,-33
3328,0,0,28,-33
3329,0,0,29,-33
3330,0,0,30,-33
3331,0,0,31,-33
3332,0,0,32,-33
3333,0,0,33,-33
3334,0,0,34,-33
3335,0,0,35,-33
3336,0,0,36,-33
3337,0,0,37,-33
3338,0,0,38,-33
3339,0,0,39,-33
3340,0,0,40,-33
3341,0,0,41,-33
3342,0,0,42,-33
3343,0,0,43,-33
3344,0,0,44,-33
3345,0,0,45,-33
3346,0,0,46,-33
3347,0,0,47,-33
3348,0,0,48,-33
3349,0,0,49,-33
3350,0,0,50,-33
3351,0,0,51,-33
3352,0,0,52,-33
3353,0,0,53,-33
3354,0,0,54,-33
3355,0,0,55,-33
3356,0,0,56,-33
3357,0,0,57,-33
3358,0,0,58,-33
3359,0,0,59,-33
3360,0,0,60,-33
3361,0,0,61,-33
3362,0,0,62,-33
3363,0,0,63,-33
3364,0,0,64,-33
3365,0,0,65,-33
3366,0,0,66,-33
3367,0,0,67,-33
3368,0,0,68,-33
3369,0,0,69,-33
3370,0,0,70,-33
3371,0,0,71,-33
3372,0,0,72,-33
3373,0,0,73,-33
3374,0,0,74,-33
3375,0,0,75,-33
3376,0,0,76,-33
3377,0,0,77,-33
3378,0,0,78,-33
3379,0,0,79,-33
3380,0,0,80,-33
3381,0,0,81,-33
3382,0,0,82,-33
3383,0,0,83,-33
3384,0,0,84,-33
3385,0,0,85,-33
3386,0,0,86,-33
3387,0,0,87,-33
3388,0,0,88,-33
3389,0,0,89,-33
3390,0,0,90,-33
3391,0,0,91,-33
3392,0,0,92,-33
3393,0,0,93,-33
3394,0,0,94,-33
3395,0,0,95,-33
3396,0,0,96,-33
3397,0,0,97,-33
3398,0,0,98,-33
3399,0,0,99,-33
3400,0,0,0,-34
3401,0,0,1,-34
3402,0,0,2,-34
3403,0,0,3,-34
3404,0,0,4,-34
3405,0,0,5,-34
3406,0,0,6,-34
3407,0,0,7,-34
3408,0,0,8,-34
3409,0,0,9,-34
3410,0,0,10,-34
3411,0,0,11,-34
3412,0,0,12,-34
3413,0,0,13,-34
3414,0,0,14,-34
3415,0,0,15,-34
3416,0,0,16,-34
3417,0,0,17,-34
3418,0,0,18,-34
3419,0,0,19,-34
3420,0,0,20,-34
3421,0,0,21,-34
3422,0,0,22,-34
3423,0,0,23,-34
3424,0,0,24,-34
3425,0,0,25,-34
3426,0,0,26,-34
3427,0,0,27,-34
3428,0,0,28,-34
3429,0,0,29,-34
3430,0,0,30,-34
3431,0,0,31,-34
3432,0,0,32,-34
3433,0,0,33,-34
3434,0,0,34,-34
3435,0,0,35,-34
3436,0,0,36,-34
3437,0,0,37,-34
3438,0,0,38,-34
3439,0,0,39,-34
3440,0,0,40,-34
3441,0,0,41,-34
3442,0,0,42,-34
3443,0,0,43,-34
3444,0,0,44,-34
3445,0,0,45,-34
3446,0,0,46,-34
3447,0,0,47,-34
3448,0,0,48,-34
3449,0,0,49,-34
3450,0,0,50,-34
3451,0,0,51,-34
3452,0,0,52,-34
3453,0,0,53,-34
3454,0,0,54,-34
3455,0,0,55,-34
3456,0,0,56,-34
3457,0,0,57,-34
3458,0,0,58,-34
3459,0,0,59,-34
3460,0,0,60,-34
3461,0,0,61,-34
3462,0,0,62,-34
3463,0,0,63,-34
3464,0,0,64,-34
3465,0,0,65,-34
3466,0,0,66,-34
3467,0,0,67,-34
3468,0,0,68,-34
3469,0,0,69,-34
3470,0,0,70,-34
3471,0,0,71,-34
3472,0,0,72,-34
3473,0,0,73,-34
3474,0,0,74,-34
3475,0,0,75,-34
3476,0,0,76,-34
3477,0,0,77,-34
3478,0,0,78,-34
3479,0,0,79,-34
3480,0,0,80,-34
3481,0,0,81,-34
3482,0,0,82,-34
3483,0,0,83,-34
3484,0,0,84,-34
3485,0,0,85,-34
3486,0,0,86,-34
3487,0,0,87,-34
3488,0,0,88,-34
3489,0,0,89,-34
3490,0,0,90,-34
3491,0,0,91,-34
3492,0,0,92,-34
3493,0,0,93,-34
3494,0,0,94,-34
3495,0,0,95,-34
3496,0,0,96,-34
3497,0,0,97,-34
3498,0,0,98,-34
3499,0,0,99,-34
3500,0,0,0,-35
3501,0,0,1,-35
3502,0,0,2,-35
3503,0,0,3,-35
3504,0,0,4,-35
3505,0,0,5,-35
3506,0,0,6,-35
3507,0,0,7,-35
3508,0,0,8,-35
3509,0,0,9,-35
3510,0,0,10,-35
3511,0,0,11,-35
3512,0,0,12,-35
3513,0,0,13,-35
3514,0,0,14,-35
3515,0,0,15,-35
3516,0,0,16,-35
3517,0,0,17,-35
3518,0,0,18,-35
3519,0,0,19,-35
3520,0,0,20,-35
3521,0,0,21,-35
3522,0,0,22,-35
3523,0,0,23,-35
3524,0,0,24,-35
3525,0,0,25,-35
3526,0,0,26,-35
3527,0,0,27,-35
3528,0,0,28,-35
3529,0,0,29,-35
3530,0,0,30,-35
3531,0,0,31,-35
3532,0,0,32,-35
3533,0,0,33,-35
3534,0,0,34,-35
3535,0,0,35,-35
3536,0,0,36,-35
3537,0,0,37,-35
3538,0,0,38,-35
3539,0,0,39,-35
3540,0,0,40,-35
3541,0,0,41,-35
3542,0,0,42,-35
3543,0,0,43,-35
3544,0,0,44,-35
3545,0,0,45,-35
3546,0,0,46,-35
3547,0,0,47,-35
3548,0,0,48,-35
3549,0,0,49,-35
3550,0,0,50,-35
3551,0,0,51,-35
3552,0,0,52,-35
3553,0,0,53,-35
3554,0,0,54,-35
3555,0,0,55,-35
3556,0,0,56,-35
3557,0,0,57,-35
3558,0,0,58,-35
3559,0,0,59,-35
3560,0,0,60,-35
3561,0,0,61,-35
3562,0,0,62,-35
3563,0,0,63,-35
3564,0,0,64,-35
3565,0,0,65,-35
3566,0,0,66,-35
3567,0,0,67,-35
3568,0,0,68,-35
3569,0,0,69,-35
3570,0,0,70,-35
3571,0,0,71,-35
3572,0,0,72,-35
3573,0,0,73,-35
3574,0,0,74,-35
3575,0,0,75,-35
3576,0,0,76,-35
3577,0,0,77,-35
3578,0,0,78,-35
3579,0,0,79,-35
3580,0,0,80,-35
3581,0,0,81,-35
3582,0,0,82,-35
3583,0,0,83,-35
3584,0,0,84,-35
